,OrderNumber,OrderDate,ItemName,Quantity,ProductPrice,TotalProducts
14090,8038,02/01/2018 20:09,Chapati,1,1,11
14091,7989,31/12/2017 13:34,Puree,2,2,8
14092,7989,31/12/2017 13:34,Chapati,2,2,8
14093,7978,30/12/2017 17:45,Chapati,2,2,7
14094,7975,30/12/2017 17:20,Chapati,4,4,8
14095,7973,30/12/2017 17:15,Chapati,4,4,8
14096,7890,22/12/2017 18:34,Chapati,1,1,6
14097,7875,21/12/2017 19:00,Chapati,1,1,7
14098,7861,20/12/2017 18:15,Chapati,2,2,8
14099,7844,18/12/2017 19:52,Chapati,4,4,4
14100,7812,16/12/2017 21:21,Chapati,1,1,7
14101,7777,14/12/2017 20:20,Chapati,2,2,3
14102,7752,12/12/2017 18:38,Chapati,2,2,6
14103,7722,09/12/2017 19:46,Chapati,1,1,6
14104,7693,08/12/2017 19:13,Chapati,6,6,3
14105,7616,02/12/2017 21:06,Chapati,3,3,3
14106,7596,01/12/2017 22:24,Chapati,1,1,6
14107,7583,30/11/2017 18:17,Chapati,5,5,4
14108,7563,27/11/2017 21:02,Chapati,3,3,4
14109,7522,25/11/2017 16:42,Chapati,1,1,8
14110,7516,24/11/2017 19:53,Chapati,1,1,8
14111,7480,21/11/2017 21:26,Chapati,1,1,7
14112,7471,20/11/2017 19:46,Chapati,1,1,7
14113,7439,18/11/2017 17:32,Chapati,2,2,6
14114,7432,17/11/2017 22:19,Chapati,2,2,5
14115,7416,17/11/2017 16:51,Chapati,1,1,7
14116,7340,10/11/2017 18:08,Chapati,1,1,12
14117,7319,07/11/2017 19:18,Chapati,1,1,7
14118,7310,06/11/2017 11:41,Chapati,1,1,3
14119,7306,05/11/2017 18:59,Chapati,4,4,4
14120,7287,04/11/2017 18:09,Chapati,1,1,7
14121,7285,04/11/2017 17:56,Chapati,2,2,6
14122,7283,03/11/2017 22:22,Chapati,2,2,4
14123,7212,28/10/2017 17:56,Chapati,2,2,6
14124,7179,25/10/2017 20:41,Chapati,1,1,7
14125,7077,14/10/2017 17:51,Chapati,2,2,14
14126,7038,11/10/2017 20:03,Chapati,3,3,3
14127,7029,10/10/2017 21:27,Chapati,1,1,8
14128,7011,09/10/2017 17:22,Chapati,2,2,14
14129,7009,09/10/2017 13:43,Puree,2,2,4
14130,6976,06/10/2017 22:31,Chapati,1,1,6
14131,6971,06/10/2017 19:07,Chapati,4,4,3
14132,6962,06/10/2017 11:53,Chapati,1,1,10
14133,6909,30/09/2017 17:42,Chapati,1,1,11
14134,6855,26/09/2017 18:35,Chapati,1,1,3
14135,6854,26/09/2017 10:50,Chapati,1,1,20
14136,6852,25/09/2017 19:20,Chapati,1,1,4
14137,6795,21/09/2017 20:32,Puree,2,2,8
14138,6794,21/09/2017 20:32,Chapati,1,1,4
14139,6791,21/09/2017 18:59,Chapati,1,1,7
14140,6777,19/09/2017 19:12,Chapati,1,1,5
14141,6713,14/09/2017 19:15,Puree,1,1,8
14142,6648,08/09/2017 17:29,Chapati,1,1,4
14143,6553,29/08/2017 20:03,Chapati,2,2,4
14144,6490,25/08/2017 17:56,Chapati,1,1,6
14145,6419,18/08/2017 19:07,Puree,1,1,6
14146,6412,18/08/2017 18:11,Chapati,2,2,8
14147,6408,18/08/2017 12:05,Chapati,1,1,9
14148,6335,10/08/2017 19:39,Chapati,1,1,10
14149,6270,04/08/2017 19:15,Chapati,1,1,12
14150,6220,29/07/2017 19:57,Chapati,1,1,7
14151,6076,16/07/2017 19:38,Chapati,1,1,9
14152,6075,16/07/2017 19:32,Chapati,1,1,7
14153,6067,15/07/2017 21:32,Chapati,1,1,8
14154,6053,15/07/2017 18:24,Chapati,2,2,11
14155,6044,14/07/2017 19:16,Chapati,1,1,5
14156,6024,13/07/2017 19:00,Chapati,2,2,7
14157,6007,11/07/2017 12:55,Puree,1,1,6
14158,6005,10/07/2017 21:03,Chapati,2,2,7
14159,5960,07/07/2017 19:04,Puree,1,1,8
14160,5956,07/07/2017 18:23,Chapati,2,2,15
14161,5899,01/07/2017 22:18,Puree,2,2,3
14162,5891,01/07/2017 18:39,Chapati,1,1,4
14163,5865,29/06/2017 21:34,Chapati,1,1,7
14164,5849,27/06/2017 20:10,Chapati,4,4,5
14165,5832,26/06/2017 18:22,Puree,1,1,6
14166,5753,18/06/2017 19:51,Chapati,1,1,4
14167,5650,07/06/2017 17:17,Chapati,1,1,10
14168,5626,04/06/2017 18:49,Puree,1,1,7
14169,5589,02/06/2017 13:42,Chapati,10,10,3
14170,5552,29/05/2017 15:01,Chapati,1,1,6
14171,5528,26/05/2017 21:34,Chapati,1,1,10
14172,5516,26/05/2017 11:58,Chapati,1,1,4
14173,5483,20/05/2017 20:58,Chapati,2,2,7
14174,5425,14/05/2017 15:44,Chapati,1,1,16
14175,5399,12/05/2017 17:43,Chapati,2,2,4
14176,5387,10/05/2017 20:24,Chapati,2,2,8
14177,5383,09/05/2017 19:03,Chapati,1,1,4
14178,5379,09/05/2017 17:47,Chapati,1,1,5
14179,5376,08/05/2017 21:29,Chapati,2,2,7
14180,5344,06/05/2017 18:12,Puree,1,1,7
14181,5337,05/05/2017 19:58,Chapati,4,4,4
14182,5297,01/05/2017 18:40,Chapati,1,1,4
14183,5294,30/04/2017 19:58,Chapati,1,1,8
14184,5283,29/04/2017 20:45,Chapati,1,1,10
14185,5275,29/04/2017 17:55,Puree,1,1,5
14186,5266,28/04/2017 20:27,Chapati,1,1,6
14187,5258,28/04/2017 19:19,Chapati,1,1,9
14188,5244,27/04/2017 21:24,Chapati,2,2,6
14189,5222,26/04/2017 19:03,Puree,2,2,9
14190,5185,22/04/2017 18:21,Chapati,1,1,7
14191,5150,18/04/2017 19:41,Chapati,1,1,5
14192,5104,15/04/2017 18:50,Chapati,1,1,6
14193,5077,13/04/2017 19:46,Chapati,1,1,13
14194,4952,01/04/2017 18:57,Chapati,1,1,13
14195,4941,31/03/2017 19:56,Chapati,1,1,6
14196,4935,31/03/2017 18:44,Chapati,1,1,6
14197,4878,25/03/2017 18:16,Chapati,1,1,7
14198,4836,20/03/2017 19:21,Chapati,1,1,6
14199,4822,18/03/2017 20:38,Chapati,2,2,6
14200,4812,18/03/2017 17:30,Chapati,2,2,6
14201,4788,17/03/2017 00:59,Chapati,2,2,8
14202,4780,16/03/2017 12:19,Puree,2,2,4
14203,4770,14/03/2017 20:34,Chapati,1,1,4
14204,4723,08/03/2017 18:37,Chapati,1,1,6
14205,4687,02/03/2017 22:41,Chapati,1,1,6
14206,4570,16/02/2017 19:04,Puree,2,2,6
14207,4565,15/02/2017 20:50,Chapati,1,1,7
14208,4560,14/02/2017 20:47,Chapati,1,1,5
14209,4550,14/02/2017 18:17,Chapati,1,1,5
14210,4516,10/02/2017 19:10,Chapati,1,1,5
14211,4483,05/02/2017 19:57,Puree,1,1,5
14212,4456,03/02/2017 19:30,Chapati,1,1,8
14213,4384,27/01/2017 18:05,Chapati,1,1,6
14214,4379,26/01/2017 21:50,Chapati,1,1,5
14215,4360,25/01/2017 12:34,Chapati,1,1,4
14216,4279,14/01/2017 19:15,Chapati,3,3,19
14217,4271,13/01/2017 19:13,Chapati,3,3,4
14218,4258,12/01/2017 15:12,Chapati,1,1,5
14219,4251,10/01/2017 16:39,Puree,2,2,5
14220,4247,09/01/2017 17:56,Chapati,3,3,6
14221,4239,08/01/2017 18:35,Chapati,2,2,7
14222,4236,08/01/2017 17:38,Chapati,8,8,4
14223,4233,08/01/2017 16:56,Chapati,1,1,6
14224,4217,07/01/2017 18:04,Chapati,1,1,12
14225,4212,06/01/2017 20:09,Chapati,1,1,4
14226,4178,03/01/2017 19:27,Chapati,1,1,5
14227,4175,03/01/2017 18:29,Chapati,1,1,5
14228,4121,30/12/2016 16:56,Chapati,1,1,6
14229,4110,28/12/2016 18:52,Chapati,4,4,6
14230,4061,23/12/2016 13:42,Chapati,4,4,5
14231,4059,23/12/2016 13:37,Chapati,5,5,5
14232,4047,21/12/2016 17:42,Chapati,1,1,9
14233,3992,16/12/2016 18:52,Chapati,1,1,5
14234,3945,10/12/2016 18:16,Chapati,1,1,5
14235,3936,09/12/2016 19:53,Chapati,1,1,4
14236,3917,07/12/2016 18:15,Puree,1,1,5
14237,3912,06/12/2016 19:34,Chapati,2,2,6
14238,3892,03/12/2016 21:21,Chapati,3,3,4
14239,3882,03/12/2016 17:00,Chapati,2,2,7
14240,3862,01/12/2016 19:12,Chapati,1,1,7
14241,3856,01/12/2016 17:13,Puree,1,1,8
14242,3847,30/11/2016 16:53,Chapati,2,2,5
14243,3838,28/11/2016 20:29,Chapati,1,1,5
14244,3833,27/11/2016 18:55,Chapati,2,2,11
14245,3827,27/11/2016 17:42,Puree,1,1,5
14246,3778,22/11/2016 18:28,Chapati,1,1,12
14247,3663,10/11/2016 19:39,Chapati,1,1,14
14248,3589,02/11/2016 18:40,Chapati,1,1,5
14249,3585,01/11/2016 19:58,Chapati,2,2,5
14250,3520,24/10/2016 20:18,Chapati,2,2,8
14251,3508,23/10/2016 18:20,Chapati,1,1,4
14252,3396,14/10/2016 18:31,Chapati,1,1,5
14253,3390,13/10/2016 20:10,Puree,1,1,6
14254,3366,10/10/2016 19:45,Chapati,2,2,5
14255,3346,08/10/2016 17:44,Chapati,2,2,6
14256,3333,07/10/2016 18:20,Chapati,1,1,9
14257,3288,01/10/2016 18:59,Chapati,2,2,15
14258,3270,30/09/2016 19:03,Chapati,2,2,6
14259,3219,24/09/2016 18:29,Chapati,1,1,6
14260,3200,21/09/2016 18:45,Chapati,3,3,7
14261,3199,21/09/2016 18:43,Chapati,3,3,7
14262,3159,16/09/2016 17:28,Chapati,1,1,10
14263,3159,16/09/2016 17:28,Puree,1,1,10
14264,3144,12/09/2016 20:55,Chapati,1,1,4
14265,3124,10/09/2016 13:09,Chapati,1,1,5
14266,3078,03/09/2016 18:15,Chapati,2,2,5
14267,3056,31/08/2016 20:08,Chapati,1,1,5
14268,3049,30/08/2016 20:30,Chapati,1,1,7
14269,3047,30/08/2016 19:16,Chapati,1,1,8
14270,2981,21/08/2016 17:53,Chapati,2,2,11
14271,2970,20/08/2016 20:02,Chapati,2,2,5
14272,2946,16/08/2016 18:13,Puree,2,2,11
14273,2901,11/08/2016 22:55,Chapati,1,1,4
14274,2896,11/08/2016 17:42,Puree,1,1,4
14275,2877,08/08/2016 20:01,Chapati,4,4,4
14276,2875,08/08/2016 17:10,Chapati,1,1,7
14277,2851,05/08/2016 19:07,Chapati,1,1,5
14278,2727,17/07/2016 23:05,Chapati,2,2,7
14279,2692,16/06/2016 12:53,Chapati,2,2,5
14280,2643,05/06/2016 20:09,Chapati,1,1,6
14281,2641,05/06/2016 18:24,Puree,1,1,4
14282,2612,01/06/2016 21:03,Chapati,1,1,5
14283,2590,28/05/2016 21:43,Chapati,2,2,4
14284,2500,14/05/2016 18:09,Puree,1,1,12
14285,2496,14/05/2016 13:45,Puree,1,1,9
14286,2487,13/05/2016 19:12,Chapati,1,1,10
14287,2454,07/05/2016 20:20,Chapati,2,2,4
14288,2440,06/05/2016 13:24,Chapati,2,2,5
14289,2439,06/05/2016 12:04,Chapati,1,1,15
14290,2430,02/05/2016 18:57,Chapati,2,2,5
14291,2409,29/04/2016 22:38,Chapati,1,1,6
14292,2381,24/04/2016 19:21,Chapati,4,4,11
14293,2307,15/04/2016 18:05,Chapati,2,2,5
14294,2245,07/04/2016 18:21,Chapati,2,2,5
14295,2238,03/04/2016 15:24,Chapati,2,2,7
14296,2219,01/04/2016 18:35,Chapati,2,2,5
14297,1809,10/03/2016 17:27,Chapati,1,1,9
14298,16037,29/07/2019 19:54,Tandoori Roti,1,1,5
14299,16036,29/07/2019 19:44,Plain Naan,1,1,5
14300,16034,29/07/2019 17:38,Plain Naan,1,1,5
14301,16004,27/07/2019 19:17,Plain Naan,1,1,6
14302,15998,27/07/2019 18:18,Plain Naan,2,2,7
14303,15986,26/07/2019 22:15,Plain Naan,1,1,5
14304,15983,26/07/2019 20:15,Tandoori Roti,1,1,3
14305,15978,26/07/2019 19:42,Plain Naan,1,1,10
14306,15976,26/07/2019 19:32,Plain Naan,1,1,3
14307,15970,26/07/2019 18:59,Plain Naan,1,1,7
14308,15967,26/07/2019 18:32,Plain Naan,1,1,7
14309,15963,26/07/2019 17:30,Plain Naan,2,2,3
14310,15962,26/07/2019 16:55,Plain Naan,2,2,6
14311,15957,25/07/2019 20:51,Plain Naan,1,1,6
14312,15948,25/07/2019 17:34,Plain Naan,1,1,8
14313,15948,25/07/2019 17:34,Tandoori Roti,1,1,8
14314,15937,24/07/2019 18:21,Plain Naan,1,1,5
14315,15927,22/07/2019 21:47,Plain Naan,1,1,3
14316,15916,21/07/2019 19:10,Plain Naan,1,1,3
14317,15891,20/07/2019 19:04,Plain Naan,1,1,6
14318,15888,20/07/2019 18:45,Plain Naan,1,1,9
14319,15877,19/07/2019 20:56,Plain Naan,1,1,9
14320,15874,19/07/2019 20:22,Plain Naan,1,1,4
14321,15845,18/07/2019 19:57,Plain Naan,2,2,14
14322,15837,18/07/2019 17:07,Plain Naan,2,2,6
14323,15829,17/07/2019 17:36,Plain Naan,1,1,7
14324,15822,16/07/2019 19:22,Plain Naan,1,1,3
14325,15818,16/07/2019 18:13,Plain Naan,1,1,6
14326,15805,15/07/2019 19:18,Plain Naan,1,1,4
14327,15798,14/07/2019 20:30,Plain Naan,1,1,4
14328,15789,14/07/2019 18:19,Plain Naan,1,1,7
14329,15785,14/07/2019 16:41,Plain Naan,1,1,7
14330,15780,13/07/2019 22:00,Plain Naan,1,1,8
14331,15778,13/07/2019 20:13,Plain Naan,1,1,6
14332,15768,13/07/2019 18:42,Plain Naan,1,1,8
14333,15749,12/07/2019 19:21,Tandoori Roti,2,2,4
14334,15740,12/07/2019 16:59,Plain Naan,4,4,5
14335,15729,11/07/2019 18:27,Plain Naan,2,2,7
14336,15711,09/07/2019 17:41,Plain Naan,1,1,4
14337,15705,08/07/2019 19:57,Plain Naan,1,1,6
14338,15682,06/07/2019 21:25,Plain Naan,1,1,6
14339,15665,06/07/2019 18:39,Plain Naan,1,1,9
14340,15659,06/07/2019 18:02,Plain Naan,1,1,8
14341,15658,06/07/2019 18:02,Plain Naan,1,1,10
14342,15643,05/07/2019 19:29,Plain Naan,1,1,10
14343,15634,05/07/2019 18:14,Plain Naan,1,1,7
14344,15633,05/07/2019 17:56,Plain Naan,1,1,7
14345,15631,05/07/2019 17:26,Plain Naan,1,1,9
14346,15623,04/07/2019 19:02,Plain Naan,1,1,3
14347,15621,04/07/2019 18:00,Plain Naan,1,1,4
14348,15609,02/07/2019 20:37,Plain Naan,1,1,4
14349,15607,02/07/2019 20:29,Plain Naan,2,2,9
14350,15593,01/07/2019 18:33,Plain Naan,1,1,7
14351,15592,01/07/2019 18:09,Plain Naan,3,3,4
14352,15565,29/06/2019 20:12,Plain Naan,2,2,10
14353,15564,29/06/2019 20:11,Tandoori Roti,1,1,6
14354,15559,29/06/2019 18:43,Plain Naan,1,1,4
14355,15552,29/06/2019 12:06,Plain Naan,1,1,5
14356,15532,28/06/2019 18:22,Plain Naan,1,1,5
14357,15523,27/06/2019 19:47,Plain Naan,1,1,7
14358,15522,27/06/2019 19:16,Plain Naan,1,1,4
14359,15493,24/06/2019 18:52,Plain Naan,1,1,8
14360,15480,23/06/2019 18:19,Plain Naan,2,2,9
14361,15468,22/06/2019 20:07,Plain Naan,1,1,5
14362,15447,21/06/2019 19:47,Plain Naan,1,1,10
14363,15437,21/06/2019 18:29,Plain Naan,1,1,6
14364,15428,20/06/2019 19:58,Plain Naan,1,1,6
14365,15421,20/06/2019 18:01,Plain Naan,1,1,5
14366,15417,19/06/2019 18:48,Plain Naan,1,1,6
14367,15415,19/06/2019 17:59,Plain Naan,1,1,9
14368,15414,19/06/2019 17:52,Plain Naan,1,1,5
14369,15400,17/06/2019 20:17,Plain Naan,1,1,4
14370,15388,17/06/2019 18:02,Plain Naan,1,1,9
14371,15386,16/06/2019 22:08,Plain Naan,1,1,4
14372,15383,16/06/2019 21:08,Plain Naan,2,2,9
14373,15372,16/06/2019 18:17,Plain Naan,2,2,5
14374,15341,15/06/2019 18:33,Plain Naan,1,1,4
14375,15325,14/06/2019 18:07,Plain Naan,1,1,6
14376,15316,13/06/2019 18:50,Plain Naan,1,1,6
14377,15307,12/06/2019 19:06,Plain Naan,1,1,5
14378,15285,10/06/2019 17:09,Plain Naan,2,2,4
14379,15282,09/06/2019 20:12,Plain Naan,1,1,5
14380,15270,09/06/2019 17:14,Plain Naan,1,1,8
14381,15222,07/06/2019 19:21,Plain Naan,2,2,3
14382,15218,07/06/2019 18:38,Plain Naan,1,1,5
14383,15215,07/06/2019 18:18,Plain Naan,2,2,11
14384,15214,07/06/2019 18:12,Plain Naan,1,1,7
14385,15202,06/06/2019 18:14,Plain Naan,1,1,4
14386,15182,04/06/2019 19:17,Plain Naan,1,1,4
14387,15176,04/06/2019 18:12,Plain Naan,1,1,7
14388,15133,01/06/2019 13:04,Plain Naan,4,4,7
14389,15116,31/05/2019 18:02,Plain Naan,1,1,6
14390,15112,31/05/2019 17:16,Plain Naan,1,1,5
14391,15111,31/05/2019 17:11,Plain Naan,3,3,9
14392,15109,31/05/2019 16:43,Plain Naan,2,2,5
14393,15107,31/05/2019 12:13,Plain Naan,3,3,6
14394,15101,29/05/2019 20:33,Plain Naan,1,1,4
14395,15093,28/05/2019 20:07,Plain Naan,1,1,5
14396,15089,28/05/2019 19:24,Plain Naan,1,1,8
14397,15083,28/05/2019 18:22,Plain Naan,1,1,6
14398,15076,27/05/2019 19:48,Plain Naan,2,2,7
14399,15069,27/05/2019 17:41,Plain Naan,2,2,7
14400,15058,26/05/2019 21:15,Tandoori Roti,2,2,5
14401,15053,26/05/2019 20:02,Tandoori Roti,1,1,5
14402,15040,26/05/2019 12:38,Plain Naan,1,1,4
14403,15019,25/05/2019 18:39,Plain Naan,1,1,7
14404,15010,25/05/2019 17:07,Plain Naan,1,1,4
14405,15007,25/05/2019 13:40,Plain Naan,2,2,6
14406,15000,24/05/2019 19:41,Plain Naan,1,1,4
14407,14992,24/05/2019 18:37,Plain Naan,2,2,7
14408,14991,24/05/2019 18:27,Plain Naan,1,1,5
14409,14966,22/05/2019 17:38,Plain Naan,1,1,4
14410,14957,21/05/2019 18:07,Plain Naan,1,1,10
14411,14952,20/05/2019 19:46,Plain Naan,2,2,6
14412,14945,20/05/2019 17:33,Tandoori Roti,1,1,4
14413,14935,19/05/2019 19:02,Plain Naan,3,3,6
14414,14915,18/05/2019 20:57,Plain Naan,3,3,4
14415,14897,18/05/2019 19:22,Plain Naan,1,1,4
14416,14893,18/05/2019 18:41,Plain Naan,1,1,3
14417,14892,18/05/2019 18:35,Plain Naan,1,1,4
14418,14879,18/05/2019 15:48,Plain Naan,1,1,6
14419,14861,17/05/2019 18:15,Plain Naan,1,1,7
14420,14848,16/05/2019 18:52,Plain Naan,2,2,12
14421,14832,15/05/2019 20:45,Plain Naan,1,1,5
14422,14824,15/05/2019 18:09,Plain Naan,1,1,10
14423,14808,13/05/2019 19:22,Plain Naan,1,1,4
14424,14805,13/05/2019 18:50,Plain Naan,1,1,6
14425,14804,13/05/2019 15:46,Plain Naan,1,1,7
14426,14796,12/05/2019 19:00,Plain Naan,1,1,7
14427,14776,11/05/2019 21:32,Tandoori Roti,1,1,10
14428,14773,11/05/2019 21:10,Plain Naan,2,2,5
14429,14768,11/05/2019 19:50,Plain Naan,1,1,6
14430,14767,11/05/2019 19:48,Plain Naan,1,1,7
14431,14762,11/05/2019 19:34,Plain Naan,1,1,6
14432,14759,11/05/2019 19:22,Plain Naan,1,1,9
14433,14747,10/05/2019 21:57,Plain Naan,1,1,4
14434,14738,10/05/2019 19:04,Plain Naan,1,1,4
14435,14724,09/05/2019 22:36,Plain Naan,1,1,5
14436,14716,08/05/2019 21:36,Plain Naan,1,1,6
14437,14713,08/05/2019 19:11,Tandoori Roti,1,1,4
14438,14699,06/05/2019 20:22,Plain Naan,1,1,6
14439,14697,06/05/2019 19:47,Plain Naan,1,1,8
14440,14684,06/05/2019 17:17,Plain Naan,1,1,4
14441,14679,05/05/2019 20:41,Plain Naan,1,1,5
14442,14676,05/05/2019 20:15,Plain Naan,1,1,3
14443,14646,04/05/2019 19:41,Plain Naan,2,2,12
14444,14640,04/05/2019 19:16,Plain Naan,1,1,6
14445,14634,04/05/2019 18:37,Plain Naan,2,2,6
14446,14627,04/05/2019 13:54,Tandoori Roti,1,1,5
14447,14592,02/05/2019 17:58,Plain Naan,2,2,3
14448,14578,01/05/2019 18:26,Tandoori Roti,1,1,5
14449,14575,01/05/2019 17:59,Plain Naan,1,1,6
14450,14574,30/04/2019 19:35,Plain Naan,2,2,8
14451,14566,30/04/2019 17:41,Plain Naan,1,1,7
14452,14559,29/04/2019 19:01,Plain Naan,1,1,11
14453,14551,28/04/2019 20:28,Plain Naan,1,1,5
14454,14540,28/04/2019 16:53,Plain Naan,2,2,6
14455,14518,27/04/2019 18:47,Plain Naan,1,1,15
14456,14514,27/04/2019 18:30,Plain Naan,1,1,4
14457,14504,26/04/2019 21:37,Tandoori Roti,1,1,8
14458,14504,26/04/2019 21:37,Plain Naan,1,1,8
14459,14491,26/04/2019 17:22,Plain Naan,1,1,5
14460,14486,25/04/2019 20:07,Plain Naan,1,1,5
14461,14482,25/04/2019 19:04,Plain Naan,1,1,3
14462,14469,23/04/2019 19:42,Plain Naan,1,1,11
14463,14453,22/04/2019 18:35,Plain Naan,1,1,9
14464,14433,20/04/2019 20:40,Plain Naan,1,1,3
14465,14427,20/04/2019 19:57,Plain Naan,1,1,4
14466,14419,20/04/2019 17:53,Plain Naan,1,1,5
14467,14417,20/04/2019 17:21,Tandoori Roti,1,1,9
14468,14413,19/04/2019 21:26,Plain Naan,1,1,3
14469,14389,18/04/2019 18:58,Plain Naan,1,1,4
14470,14380,17/04/2019 19:59,Plain Naan,1,1,3
14471,14378,17/04/2019 19:33,Plain Naan,2,2,7
14472,14366,16/04/2019 21:04,Plain Naan,2,2,7
14473,14363,16/04/2019 19:47,Plain Naan,1,1,4
14474,14347,15/04/2019 18:11,Plain Naan,1,1,7
14475,14329,14/04/2019 18:40,Plain Naan,1,1,9
14476,14315,13/04/2019 19:58,Plain Naan,1,1,8
14477,14309,13/04/2019 19:07,Plain Naan,1,1,11
14478,14303,13/04/2019 18:09,Plain Naan,2,2,3
14479,14299,13/04/2019 17:15,Plain Naan,1,1,5
14480,14295,13/04/2019 16:38,Tandoori Roti,1,1,10
14481,14281,12/04/2019 19:07,Plain Naan,1,1,9
14482,14279,12/04/2019 18:54,Plain Naan,1,1,8
14483,14226,07/04/2019 19:21,Plain Naan,2,2,7
14484,14218,06/04/2019 22:20,Plain Naan,2,2,5
14485,14214,06/04/2019 20:14,Plain Naan,1,1,6
14486,14200,06/04/2019 18:57,Tandoori Roti,2,2,8
14487,14198,06/04/2019 18:35,Plain Naan,1,1,3
14488,14197,06/04/2019 18:32,Plain Naan,1,1,8
14489,14176,05/04/2019 20:18,Plain Naan,1,1,5
14490,14163,05/04/2019 18:35,Plain Naan,1,1,4
14491,14151,04/04/2019 19:33,Plain Naan,1,1,7
14492,14122,31/03/2019 19:47,Plain Naan,2,2,6
14493,14119,31/03/2019 19:06,Plain Naan,1,1,8
14494,14100,30/03/2019 19:50,Plain Naan,1,1,5
14495,14095,30/03/2019 19:05,Plain Naan,1,1,9
14496,14094,30/03/2019 18:58,Plain Naan,1,1,3
14497,14083,30/03/2019 18:08,Plain Naan,1,1,7
14498,14059,29/03/2019 19:23,Tandoori Roti,1,1,5
14499,14059,29/03/2019 19:23,Plain Naan,1,1,5
14500,14046,29/03/2019 18:06,Plain Naan,1,1,5
14501,14040,29/03/2019 15:22,Plain Naan,1,1,15
14502,14029,28/03/2019 19:19,Plain Naan,1,1,8
14503,14020,28/03/2019 18:06,Plain Naan,2,2,4
14504,14018,28/03/2019 17:47,Plain Naan,1,1,5
14505,14008,27/03/2019 19:47,Plain Naan,1,1,3
14506,13998,26/03/2019 17:35,Plain Naan,2,2,2
14507,13988,24/03/2019 18:57,Plain Naan,2,2,5
14508,13955,23/03/2019 18:28,Plain Naan,1,1,8
14509,13947,23/03/2019 17:24,Plain Naan,1,1,9
14510,13925,22/03/2019 17:26,Plain Naan,1,1,3
14511,13910,20/03/2019 19:06,Plain Naan,1,1,9
14512,13909,20/03/2019 18:56,Plain Naan,1,1,10
14513,13901,19/03/2019 19:57,Plain Naan,1,1,4
14514,13898,19/03/2019 19:16,Plain Naan,1,1,5
14515,13878,17/03/2019 18:22,Plain Naan,1,1,7
14516,13865,16/03/2019 20:38,Plain Naan,1,1,5
14517,13853,16/03/2019 18:54,Plain Naan,1,1,8
14518,13852,16/03/2019 18:39,Plain Naan,3,3,11
14519,13830,15/03/2019 19:06,Plain Naan,1,1,9
14520,13826,15/03/2019 18:53,Plain Naan,1,1,7
14521,13811,14/03/2019 19:11,Plain Naan,1,1,5
14522,13811,14/03/2019 19:11,Tandoori Roti,2,2,5
14523,13804,13/03/2019 19:34,Tandoori Roti,1,1,4
14524,13801,13/03/2019 18:35,Plain Naan,2,2,7
14525,13798,13/03/2019 17:19,Plain Naan,1,1,7
14526,13789,12/03/2019 19:14,Plain Naan,2,2,6
14527,13782,11/03/2019 18:04,Tandoori Roti,1,1,4
14528,13774,10/03/2019 18:59,Tandoori Roti,2,2,3
14529,13744,09/03/2019 18:00,Plain Naan,1,1,11
14530,13741,09/03/2019 17:35,Plain Naan,1,1,13
14531,13740,09/03/2019 16:19,Plain Naan,1,1,13
14532,13736,08/03/2019 19:23,Plain Naan,1,1,5
14533,13732,08/03/2019 19:01,Plain Naan,1,1,12
14534,13730,08/03/2019 18:55,Plain Naan,1,1,3
14535,13729,08/03/2019 18:41,Plain Naan,1,1,4
14536,13723,08/03/2019 17:52,Plain Naan,1,1,7
14537,13719,08/03/2019 17:04,Plain Naan,1,1,5
14538,13713,07/03/2019 19:34,Plain Naan,1,1,5
14539,13703,06/03/2019 20:29,Plain Naan,1,1,3
14540,13640,02/03/2019 17:06,Plain Naan,2,2,6
14541,13628,01/03/2019 20:22,Plain Naan,1,1,4
14542,13612,01/03/2019 18:07,Plain Naan,1,1,6
14543,13609,01/03/2019 17:16,Plain Naan,1,1,6
14544,13606,01/03/2019 16:55,Plain Naan,1,1,17
14545,13602,28/02/2019 19:27,Plain Naan,1,1,7
14546,13600,28/02/2019 18:25,Plain Naan,2,2,6
14547,13592,27/02/2019 19:22,Plain Naan,2,2,6
14548,13574,24/02/2019 19:55,Plain Naan,1,1,3
14549,13557,23/02/2019 20:45,Tandoori Roti,1,1,4
14550,13549,23/02/2019 19:02,Plain Naan,1,1,8
14551,13548,23/02/2019 18:57,Plain Naan,1,1,10
14552,13538,23/02/2019 16:49,Plain Naan,1,1,4
14553,13525,22/02/2019 19:00,Plain Naan,1,1,2
14554,13519,22/02/2019 18:23,Plain Naan,2,2,8
14555,13510,22/02/2019 17:31,Plain Naan,1,1,6
14556,13509,22/02/2019 16:25,Plain Naan,1,1,7
14557,13508,22/02/2019 13:36,Plain Naan,1,1,6
14558,13505,21/02/2019 18:32,Plain Naan,2,2,7
14559,13499,20/02/2019 19:40,Tandoori Roti,1,1,2
14560,13468,16/02/2019 20:00,Plain Naan,1,1,4
14561,13444,16/02/2019 17:13,Plain Naan,1,1,6
14562,13438,15/02/2019 20:09,Plain Naan,2,2,19
14563,13431,15/02/2019 18:48,Plain Naan,1,1,6
14564,13424,15/02/2019 18:27,Plain Naan,1,1,3
14565,13420,15/02/2019 18:16,Plain Naan,1,1,8
14566,13416,15/02/2019 17:58,Plain Naan,1,1,9
14567,13390,14/02/2019 17:53,Plain Naan,1,1,3
